country,date,type,number,pop,number_pop,date_rel,date_rel_pop
Kenya,2020-04-15,total_deaths,10,53771296,0.01859728283283334,0,NA
Kenya,2020-04-16,total_deaths,11,53771296,0.020457011116116672,1,NA
Kenya,2020-04-17,total_deaths,11,53771296,0.020457011116116672,2,NA
Kenya,2020-04-18,total_deaths,12,53771296,0.022316739399400008,3,NA
Kenya,2020-04-19,total_deaths,14,53771296,0.026036195965966676,4,NA
Kenya,2020-04-20,total_deaths,14,53771296,0.026036195965966676,5,NA
Kenya,2020-04-21,total_deaths,14,53771296,0.026036195965966676,6,NA
Kenya,2020-04-22,total_deaths,14,53771296,0.026036195965966676,7,NA
Kenya,2020-04-23,total_deaths,14,53771296,0.026036195965966676,8,NA
Kenya,2020-04-24,total_deaths,14,53771296,0.026036195965966676,9,NA
Kenya,2020-04-25,total_deaths,14,53771296,0.026036195965966676,10,NA
Kenya,2020-04-26,total_deaths,14,53771296,0.026036195965966676,11,NA
Kenya,2020-04-27,total_deaths,14,53771296,0.026036195965966676,12,NA
Kenya,2020-04-28,total_deaths,14,53771296,0.026036195965966676,13,NA
Kenya,2020-04-29,total_deaths,15,53771296,0.02789592424925001,14,NA
Kenya,2020-04-30,total_deaths,17,53771296,0.03161538081581668,15,NA
Kenya,2020-05-01,total_deaths,21,53771296,0.03905429394895001,16,NA
Kenya,2020-05-02,total_deaths,22,53771296,0.040914022232233345,17,NA
Kenya,2020-05-03,total_deaths,24,53771296,0.044633478798800016,18,NA
Kenya,2020-05-04,total_deaths,24,53771296,0.044633478798800016,19,NA
Kenya,2020-05-05,total_deaths,24,53771296,0.044633478798800016,20,NA
Kosovo,2020-04-16,total_deaths,11,1831000,0.6007646095030038,0,0
Kosovo,2020-04-17,total_deaths,12,1831000,0.6553795740032768,1,1
Kosovo,2020-04-18,total_deaths,12,1831000,0.6553795740032768,2,2
Kosovo,2020-04-19,total_deaths,12,1831000,0.6553795740032768,3,3
Kosovo,2020-04-20,total_deaths,15,1831000,0.8192244675040962,4,4
Kosovo,2020-04-21,total_deaths,18,1831000,0.9830693610049154,5,5
Kosovo,2020-04-22,total_deaths,18,1831000,0.9830693610049154,6,6
Kosovo,2020-04-23,total_deaths,19,1831000,1.0376843255051884,7,7
Kosovo,2020-04-24,total_deaths,19,1831000,1.0376843255051884,8,8
Kosovo,2020-04-25,total_deaths,20,1831000,1.0922992900054616,9,9
Kosovo,2020-04-26,total_deaths,21,1831000,1.1469142545057345,10,10
Kosovo,2020-04-27,total_deaths,22,1831000,1.2015292190060076,11,11
Kosovo,2020-04-28,total_deaths,22,1831000,1.2015292190060076,12,12
Kosovo,2020-04-29,total_deaths,22,1831000,1.2015292190060076,13,13
Kosovo,2020-04-30,total_deaths,22,1831000,1.2015292190060076,14,14
Kosovo,2020-05-01,total_deaths,22,1831000,1.2015292190060076,15,15
Kosovo,2020-05-02,total_deaths,22,1831000,1.2015292190060076,16,16
Kosovo,2020-05-03,total_deaths,22,1831000,1.2015292190060076,17,17
Kosovo,2020-05-04,total_deaths,26,1831000,1.4199890770071,18,18
Kosovo,2020-05-05,total_deaths,26,1831000,1.4199890770071,19,19
Kuwait,2020-04-21,total_deaths,11,4270571,0.2575767971074594,0,-6
Kuwait,2020-04-22,total_deaths,13,4270571,0.30440894203608837,1,-5
Kuwait,2020-04-23,total_deaths,14,4270571,0.32782501450040286,2,-4
Kuwait,2020-04-24,total_deaths,15,4270571,0.35124108696471734,3,-3
Kuwait,2020-04-25,total_deaths,19,4270571,0.44490537682197534,4,-2
Kuwait,2020-04-26,total_deaths,20,4270571,0.4683214492862898,5,-1
Kuwait,2020-04-27,total_deaths,22,4270571,0.5151535942149188,6,0
Kuwait,2020-04-28,total_deaths,23,4270571,0.5385696666792333,7,1
Kuwait,2020-04-29,total_deaths,24,4270571,0.5619857391435478,8,2
Kuwait,2020-04-30,total_deaths,26,4270571,0.6088178840721767,9,3
Kuwait,2020-05-01,total_deaths,30,4270571,0.7024821739294347,10,4
Kuwait,2020-05-02,total_deaths,33,4270571,0.7727303913223782,11,5
Kuwait,2020-05-03,total_deaths,38,4270571,0.8898107536439507,12,6
Kuwait,2020-05-04,total_deaths,40,4270571,0.9366428985725797,13,7
Kuwait,2020-05-05,total_deaths,40,4270571,0.9366428985725797,14,8
Kyrgyzstan,2020-05-03,total_deaths,10,6524195,0.1532756148459695,0,NA
Kyrgyzstan,2020-05-04,total_deaths,10,6524195,0.1532756148459695,1,NA
Kyrgyzstan,2020-05-05,total_deaths,11,6524195,0.16860317633056646,2,NA
Latvia,2020-04-22,total_deaths,11,1886198,0.5831837378684528,0,0
Latvia,2020-04-23,total_deaths,11,1886198,0.5831837378684528,1,1
Latvia,2020-04-24,total_deaths,12,1886198,0.6362004413110395,2,2
Latvia,2020-04-25,total_deaths,12,1886198,0.6362004413110395,3,3
Latvia,2020-04-26,total_deaths,12,1886198,0.6362004413110395,4,4
Latvia,2020-04-27,total_deaths,13,1886198,0.689217144753626,5,5
Latvia,2020-04-28,total_deaths,13,1886198,0.689217144753626,6,6
Latvia,2020-04-29,total_deaths,15,1886198,0.7952505516387993,7,7
Latvia,2020-04-30,total_deaths,15,1886198,0.7952505516387993,8,8
Latvia,2020-05-01,total_deaths,16,1886198,0.8482672550813859,9,9
Latvia,2020-05-02,total_deaths,16,1886198,0.8482672550813859,10,10
Latvia,2020-05-03,total_deaths,16,1886198,0.8482672550813859,11,11
Latvia,2020-05-04,total_deaths,16,1886198,0.8482672550813859,12,12
Latvia,2020-05-05,total_deaths,17,1886198,0.9012839585239726,13,13
Lebanon,2020-03-29,total_deaths,10,6825445,0.14651059381476225,0,NA
Lebanon,2020-03-30,total_deaths,11,6825445,0.16116165319623849,1,NA
Lebanon,2020-03-31,total_deaths,12,6825445,0.17581271257771472,2,NA
Lebanon,2020-04-01,total_deaths,14,6825445,0.20511483134066716,3,NA
Lebanon,2020-04-02,total_deaths,16,6825445,0.23441695010361963,4,NA
Lebanon,2020-04-03,total_deaths,17,6825445,0.24906800948509583,5,NA
Lebanon,2020-04-04,total_deaths,17,6825445,0.24906800948509583,6,NA
Lebanon,2020-04-05,total_deaths,18,6825445,0.2637190688665721,7,NA
Lebanon,2020-04-06,total_deaths,19,6825445,0.2783701282480483,8,NA
Lebanon,2020-04-07,total_deaths,19,6825445,0.2783701282480483,9,NA
Lebanon,2020-04-08,total_deaths,19,6825445,0.2783701282480483,10,NA
Lebanon,2020-04-09,total_deaths,19,6825445,0.2783701282480483,11,NA
Lebanon,2020-04-10,total_deaths,20,6825445,0.2930211876295245,12,NA
Lebanon,2020-04-11,total_deaths,20,6825445,0.2930211876295245,13,NA
Lebanon,2020-04-12,total_deaths,20,6825445,0.2930211876295245,14,NA
Lebanon,2020-04-13,total_deaths,20,6825445,0.2930211876295245,15,NA
Lebanon,2020-04-14,total_deaths,21,6825445,0.30767224701100077,16,NA
Lebanon,2020-04-15,total_deaths,21,6825445,0.30767224701100077,17,NA
Lebanon,2020-04-16,total_deaths,21,6825445,0.30767224701100077,18,NA
Lebanon,2020-04-17,total_deaths,21,6825445,0.30767224701100077,19,NA
Lebanon,2020-04-18,total_deaths,21,6825445,0.30767224701100077,20,NA
Lebanon,2020-04-19,total_deaths,21,6825445,0.30767224701100077,21,NA
Lebanon,2020-04-20,total_deaths,21,6825445,0.30767224701100077,22,NA
Lebanon,2020-04-21,total_deaths,21,6825445,0.30767224701100077,23,NA
Lebanon,2020-04-22,total_deaths,22,6825445,0.32232330639247697,24,NA
Lebanon,2020-04-23,total_deaths,22,6825445,0.32232330639247697,25,NA
Lebanon,2020-04-24,total_deaths,22,6825445,0.32232330639247697,26,NA
Lebanon,2020-04-25,total_deaths,24,6825445,0.35162542515542944,27,NA
Lebanon,2020-04-26,total_deaths,24,6825445,0.35162542515542944,28,NA
Lebanon,2020-04-27,total_deaths,24,6825445,0.35162542515542944,29,NA
Lebanon,2020-04-28,total_deaths,24,6825445,0.35162542515542944,30,NA
Lebanon,2020-04-29,total_deaths,24,6825445,0.35162542515542944,31,NA
Lebanon,2020-04-30,total_deaths,24,6825445,0.35162542515542944,32,NA
Lebanon,2020-05-01,total_deaths,24,6825445,0.35162542515542944,33,NA
Lebanon,2020-05-02,total_deaths,25,6825445,0.36627648453690564,34,NA
Lebanon,2020-05-03,total_deaths,25,6825445,0.36627648453690564,35,NA
Lebanon,2020-05-04,total_deaths,25,6825445,0.36627648453690564,36,NA
Lebanon,2020-05-05,total_deaths,25,6825445,0.36627648453690564,37,NA
Liberia,2020-04-25,total_deaths,11,5057681,0.21749098055017704,0,NA
Liberia,2020-04-26,total_deaths,12,5057681,0.2372628878729204,1,NA
Liberia,2020-04-27,total_deaths,12,5057681,0.2372628878729204,2,NA
Liberia,2020-04-28,total_deaths,16,5057681,0.3163505171638939,3,NA
Liberia,2020-04-29,total_deaths,16,5057681,0.3163505171638939,4,NA
Liberia,2020-04-30,total_deaths,16,5057681,0.3163505171638939,5,NA
Liberia,2020-05-01,total_deaths,18,5057681,0.3558943318093806,6,NA
Liberia,2020-05-02,total_deaths,18,5057681,0.3558943318093806,7,NA
Liberia,2020-05-03,total_deaths,18,5057681,0.3558943318093806,8,NA
Liberia,2020-05-04,total_deaths,18,5057681,0.3558943318093806,9,NA
Liberia,2020-05-05,total_deaths,20,5057681,0.39543814645486736,10,NA
Lithuania,2020-04-04,total_deaths,11,2722289,0.40407172052636586,0,-2
Lithuania,2020-04-05,total_deaths,13,2722289,0.4775393060766142,1,-1
Lithuania,2020-04-06,total_deaths,15,2722289,0.5510068916268626,2,0
Lithuania,2020-04-07,total_deaths,15,2722289,0.5510068916268626,3,1
Lithuania,2020-04-08,total_deaths,15,2722289,0.5510068916268626,4,2
Lithuania,2020-04-09,total_deaths,16,2722289,0.5877406844019867,5,3
Lithuania,2020-04-10,total_deaths,22,2722289,0.8081434410527317,6,4
Lithuania,2020-04-11,total_deaths,23,2722289,0.8448772338278558,7,5
Lithuania,2020-04-12,total_deaths,23,2722289,0.8448772338278558,8,6
Lithuania,2020-04-13,total_deaths,24,2722289,0.8816110266029801,9,7
Lithuania,2020-04-14,total_deaths,29,2722289,1.065279990478601,10,8
Lithuania,2020-04-15,total_deaths,30,2722289,1.1020137832537251,11,9
Lithuania,2020-04-16,total_deaths,32,2722289,1.1754813688039734,12,10
Lithuania,2020-04-17,total_deaths,33,2722289,1.2122151615790977,13,11
Lithuania,2020-04-18,total_deaths,33,2722289,1.2122151615790977,14,12
Lithuania,2020-04-19,total_deaths,35,2722289,1.285682747129346,15,13
Lithuania,2020-04-20,total_deaths,37,2722289,1.3591503326795942,16,14
Lithuania,2020-04-21,total_deaths,38,2722289,1.3958841254547185,17,15
Lithuania,2020-04-22,total_deaths,38,2722289,1.3958841254547185,18,16
Lithuania,2020-04-23,total_deaths,40,2722289,1.4693517110049668,19,17
Lithuania,2020-04-24,total_deaths,40,2722289,1.4693517110049668,20,18
Lithuania,2020-04-25,total_deaths,41,2722289,1.5060855037800909,21,19
Lithuania,2020-04-26,total_deaths,41,2722289,1.5060855037800909,22,20
Lithuania,2020-04-27,total_deaths,41,2722289,1.5060855037800909,23,21
Lithuania,2020-04-28,total_deaths,44,2722289,1.6162868821054635,24,22
Lithuania,2020-04-29,total_deaths,45,2722289,1.6530206748805876,25,23
Lithuania,2020-04-30,total_deaths,45,2722289,1.6530206748805876,26,24
Lithuania,2020-05-01,total_deaths,45,2722289,1.6530206748805876,27,25
Lithuania,2020-05-02,total_deaths,46,2722289,1.6897544676557117,28,26
Lithuania,2020-05-03,total_deaths,46,2722289,1.6897544676557117,29,27
Lithuania,2020-05-04,total_deaths,46,2722289,1.6897544676557117,30,28
Lithuania,2020-05-05,total_deaths,46,2722289,1.6897544676557117,31,29
Luxembourg,2020-03-27,total_deaths,15,625978,2.3962503474563004,0,6
Luxembourg,2020-03-28,total_deaths,18,625978,2.8755004169475606,1,7
Luxembourg,2020-03-29,total_deaths,21,625978,3.3547504864388205,2,8
Luxembourg,2020-03-30,total_deaths,22,625978,3.514500509602574,3,9
Luxembourg,2020-03-31,total_deaths,23,625978,3.6742505327663273,4,10
Luxembourg,2020-04-01,total_deaths,29,625978,4.632750671748847,5,11
Luxembourg,2020-04-02,total_deaths,30,625978,4.792500694912601,6,12
Luxembourg,2020-04-03,total_deaths,31,625978,4.952250718076354,7,13
Luxembourg,2020-04-04,total_deaths,31,625978,4.952250718076354,8,14
Luxembourg,2020-04-05,total_deaths,36,625978,5.751000833895121,9,15
Luxembourg,2020-04-06,total_deaths,41,625978,6.5497509497138875,10,16
Luxembourg,2020-04-07,total_deaths,44,625978,7.029001019205148,11,17
Luxembourg,2020-04-08,total_deaths,46,625978,7.348501065532655,12,18
Luxembourg,2020-04-09,total_deaths,52,625978,8.307001204515174,13,19
Luxembourg,2020-04-10,total_deaths,54,625978,8.626501250842681,14,20
Luxembourg,2020-04-11,total_deaths,62,625978,9.904501436152708,15,21
Luxembourg,2020-04-12,total_deaths,66,625978,10.543501528807722,16,22
Luxembourg,2020-04-13,total_deaths,69,625978,11.022751598298981,17,23
Luxembourg,2020-04-14,total_deaths,67,625978,10.703251551971475,18,24
Luxembourg,2020-04-15,total_deaths,69,625978,11.022751598298981,19,25
Luxembourg,2020-04-16,total_deaths,69,625978,11.022751598298981,20,26
Luxembourg,2020-04-17,total_deaths,72,625978,11.502001667790243,21,27
Luxembourg,2020-04-18,total_deaths,72,625978,11.502001667790243,22,28
Luxembourg,2020-04-19,total_deaths,73,625978,11.661751690953995,23,29
Luxembourg,2020-04-20,total_deaths,75,625978,11.981251737281502,24,30
Luxembourg,2020-04-21,total_deaths,78,625978,12.460501806772761,25,31
Luxembourg,2020-04-22,total_deaths,80,625978,12.780001853100268,26,32
Luxembourg,2020-04-23,total_deaths,83,625978,13.25925192259153,27,33
Luxembourg,2020-04-24,total_deaths,85,625978,13.578751968919036,28,34
Luxembourg,2020-04-25,total_deaths,85,625978,13.578751968919036,29,35
Luxembourg,2020-04-26,total_deaths,88,625978,14.058002038410295,30,36
Luxembourg,2020-04-27,total_deaths,88,625978,14.058002038410295,31,37
Luxembourg,2020-04-28,total_deaths,89,625978,14.21775206157405,32,38
Luxembourg,2020-04-29,total_deaths,89,625978,14.21775206157405,33,39
Luxembourg,2020-04-30,total_deaths,90,625978,14.377502084737802,34,40
Luxembourg,2020-05-01,total_deaths,92,625978,14.69700213106531,35,41
Luxembourg,2020-05-02,total_deaths,92,625978,14.69700213106531,36,42
Luxembourg,2020-05-03,total_deaths,96,625978,15.336002223720323,37,43
Luxembourg,2020-05-04,total_deaths,96,625978,15.336002223720323,38,44
Luxembourg,2020-05-05,total_deaths,96,625978,15.336002223720323,39,45
Malaysia,2020-03-22,total_deaths,10,32365999,0.03089662086438302,0,NA
Malaysia,2020-03-23,total_deaths,14,32365999,0.04325526921013623,1,NA
Malaysia,2020-03-24,total_deaths,16,32365999,0.049434593383012836,2,NA
Malaysia,2020-03-25,total_deaths,20,32365999,0.06179324172876604,3,NA
Malaysia,2020-03-26,total_deaths,23,32365999,0.07106222798808094,4,NA
Malaysia,2020-03-27,total_deaths,26,32365999,0.08033121424739585,5,NA
Malaysia,2020-03-28,total_deaths,27,32365999,0.08342087633383416,6,NA
Malaysia,2020-03-29,total_deaths,35,32365999,0.10813817302534058,7,NA
Malaysia,2020-03-30,total_deaths,37,32365999,0.11431749719821718,8,NA
Malaysia,2020-03-31,total_deaths,43,32365999,0.132855469716847,9,NA
Malaysia,2020-04-01,total_deaths,45,32365999,0.1390347938897236,10,NA
Malaysia,2020-04-02,total_deaths,50,32365999,0.15448310432191512,11,NA
Malaysia,2020-04-03,total_deaths,53,32365999,0.16375209058123003,12,NA
Malaysia,2020-04-04,total_deaths,57,32365999,0.17611073892698323,13,NA
Malaysia,2020-04-05,total_deaths,61,32365999,0.18846938727273643,14,NA
Malaysia,2020-04-06,total_deaths,62,32365999,0.19155904935917473,15,NA
Malaysia,2020-04-07,total_deaths,63,32365999,0.19464871144561302,16,NA
Malaysia,2020-04-08,total_deaths,65,32365999,0.20082803561848964,17,NA
Malaysia,2020-04-09,total_deaths,67,32365999,0.20700735979136625,18,NA
Malaysia,2020-04-10,total_deaths,70,32365999,0.21627634605068116,19,NA
Malaysia,2020-04-11,total_deaths,73,32365999,0.22554533230999604,20,NA
Malaysia,2020-04-12,total_deaths,76,32365999,0.23481431856931095,21,NA
Malaysia,2020-04-13,total_deaths,77,32365999,0.23790398065574928,22,NA
Malaysia,2020-04-14,total_deaths,82,32365999,0.2533522910879408,23,NA
Malaysia,2020-04-15,total_deaths,83,32365999,0.25644195317437907,24,NA
Malaysia,2020-04-16,total_deaths,84,32365999,0.25953161526081736,25,NA
Malaysia,2020-04-17,total_deaths,86,32365999,0.265710939433694,26,NA
Malaysia,2020-04-18,total_deaths,88,32365999,0.2718902636065706,27,NA
Malaysia,2020-04-19,total_deaths,89,32365999,0.2749799256930089,28,NA
Malaysia,2020-04-20,total_deaths,89,32365999,0.2749799256930089,29,NA
Malaysia,2020-04-21,total_deaths,92,32365999,0.28424891195232377,30,NA
Malaysia,2020-04-22,total_deaths,93,32365999,0.2873385740387621,31,NA
Malaysia,2020-04-23,total_deaths,95,32365999,0.2935178982116387,32,NA
Malaysia,2020-04-24,total_deaths,96,32365999,0.296607560298077,33,NA
Malaysia,2020-04-25,total_deaths,98,32365999,0.3027868844709536,34,NA
Malaysia,2020-04-26,total_deaths,98,32365999,0.3027868844709536,35,NA
Malaysia,2020-04-27,total_deaths,99,32365999,0.30587654655739194,36,NA
Malaysia,2020-04-28,total_deaths,100,32365999,0.30896620864383023,37,NA
Malaysia,2020-04-29,total_deaths,100,32365999,0.30896620864383023,38,NA
Malaysia,2020-04-30,total_deaths,102,32365999,0.3151455328167068,39,NA
Malaysia,2020-05-01,total_deaths,103,32365999,0.3182351949031451,40,NA
Malaysia,2020-05-02,total_deaths,103,32365999,0.3182351949031451,41,NA
Malaysia,2020-05-03,total_deaths,105,32365999,0.3244145190760217,42,NA
Malaysia,2020-05-04,total_deaths,105,32365999,0.3244145190760217,43,NA
Malaysia,2020-05-05,total_deaths,106,32365999,0.32750418116246005,44,NA
Mali,2020-04-13,total_deaths,10,20250833,0.04938068473528966,0,NA
Mali,2020-04-14,total_deaths,13,20250833,0.06419489015587655,1,NA
Mali,2020-04-15,total_deaths,13,20250833,0.06419489015587655,2,NA
Mali,2020-04-16,total_deaths,13,20250833,0.06419489015587655,3,NA
Mali,2020-04-17,total_deaths,13,20250833,0.06419489015587655,4,NA
Mali,2020-04-18,total_deaths,13,20250833,0.06419489015587655,5,NA
Mali,2020-04-19,total_deaths,14,20250833,0.06913295862940552,6,NA
Mali,2020-04-20,total_deaths,14,20250833,0.06913295862940552,7,NA
Mali,2020-04-21,total_deaths,14,20250833,0.06913295862940552,8,NA
Mali,2020-04-22,total_deaths,17,20250833,0.08394716404999242,9,NA
Mali,2020-04-23,total_deaths,21,20250833,0.10369943794410827,10,NA
Mali,2020-04-24,total_deaths,21,20250833,0.10369943794410827,11,NA
Mali,2020-04-25,total_deaths,21,20250833,0.10369943794410827,12,NA
Mali,2020-04-26,total_deaths,23,20250833,0.11357557489116621,13,NA
Mali,2020-04-27,total_deaths,23,20250833,0.11357557489116621,14,NA
Mali,2020-04-28,total_deaths,24,20250833,0.11851364336469516,15,NA
Mali,2020-04-29,total_deaths,25,20250833,0.12345171183822413,16,NA
Mali,2020-04-30,total_deaths,26,20250833,0.1283897803117531,17,NA
Mali,2020-05-01,total_deaths,26,20250833,0.1283897803117531,18,NA
Mali,2020-05-02,total_deaths,26,20250833,0.1283897803117531,19,NA
Mali,2020-05-03,total_deaths,27,20250833,0.13332784878528206,20,NA
Mali,2020-05-04,total_deaths,29,20250833,0.14320398573234,21,NA
Mali,2020-05-05,total_deaths,32,20250833,0.1580181911529269,22,NA
Mauritius,2020-04-27,total_deaths,10,1271768,0.786306936485271,0,25
Mauritius,2020-04-28,total_deaths,10,1271768,0.786306936485271,1,26
Mauritius,2020-04-29,total_deaths,10,1271768,0.786306936485271,2,27
Mauritius,2020-04-30,total_deaths,10,1271768,0.786306936485271,3,28
Mauritius,2020-05-01,total_deaths,10,1271768,0.786306936485271,4,29
Mauritius,2020-05-02,total_deaths,10,1271768,0.786306936485271,5,30
Mauritius,2020-05-03,total_deaths,10,1271768,0.786306936485271,6,31
Mauritius,2020-05-04,total_deaths,10,1271768,0.786306936485271,7,32
Mauritius,2020-05-05,total_deaths,10,1271768,0.786306936485271,8,33
Mexico,2020-03-27,total_deaths,12,128932753,0.009307177362450332,0,-22
Mexico,2020-03-28,total_deaths,16,128932753,0.01240956981660044,1,-21
Mexico,2020-03-29,total_deaths,20,128932753,0.015511962270750551,2,-20
Mexico,2020-03-30,total_deaths,28,128932753,0.021716747179050772,3,-19
Mexico,2020-03-31,total_deaths,29,128932753,0.0224923452925883,4,-18
Mexico,2020-04-01,total_deaths,37,128932753,0.02869713020088852,5,-17
Mexico,2020-04-02,total_deaths,50,128932753,0.03877990567687638,6,-16
Mexico,2020-04-03,total_deaths,60,128932753,0.04653588681225165,7,-15
Mexico,2020-04-04,total_deaths,79,128932753,0.06127225096946468,8,-14
Mexico,2020-04-05,total_deaths,94,128932753,0.0729062226725276,9,-13
Mexico,2020-04-06,total_deaths,125,128932753,0.09694976419219095,10,-12
Mexico,2020-04-07,total_deaths,141,128932753,0.10935933400879139,11,-11
Mexico,2020-04-08,total_deaths,174,128932753,0.1349540717555298,12,-10
Mexico,2020-04-09,total_deaths,194,128932753,0.15046603402628034,13,-9
Mexico,2020-04-10,total_deaths,233,128932753,0.18071436045424394,14,-8
Mexico,2020-04-11,total_deaths,273,128932753,0.21173828499574504,15,-7
Mexico,2020-04-12,total_deaths,296,128932753,0.22957704160710815,16,-6
Mexico,2020-04-13,total_deaths,332,128932753,0.25749857369445917,17,-5
Mexico,2020-04-14,total_deaths,406,128932753,0.3148928340962362,18,-4
Mexico,2020-04-15,total_deaths,449,128932753,0.34824355297834986,19,-3
Mexico,2020-04-16,total_deaths,486,128932753,0.3769406831792384,20,-2
Mexico,2020-04-17,total_deaths,546,128932753,0.4234765699914901,21,-1
Mexico,2020-04-18,total_deaths,650,128932753,0.504138773799393,22,0
Mexico,2020-04-19,total_deaths,686,128932753,0.5320603058867439,23,1
Mexico,2020-04-20,total_deaths,712,128932753,0.5522258568387196,24,2
Mexico,2020-04-21,total_deaths,857,128932753,0.6646875833016611,25,3
Mexico,2020-04-22,total_deaths,970,128932753,0.7523301701314018,26,4
Mexico,2020-04-23,total_deaths,1069,128932753,0.829114383371617,27,5
Mexico,2020-04-24,total_deaths,1221,128932753,0.9470052966293212,28,6
Mexico,2020-04-25,total_deaths,1305,128932753,1.0121555381664735,29,7
Mexico,2020-04-26,total_deaths,1351,128932753,1.0478330513891998,30,8
Mexico,2020-04-27,total_deaths,1434,128932753,1.1122076948128146,31,9
Mexico,2020-04-28,total_deaths,1569,128932753,1.2169134401403807,32,10
Mexico,2020-04-29,total_deaths,1732,128932753,1.3433359326469978,33,11
Mexico,2020-04-30,total_deaths,1859,128932753,1.4418368930662637,34,12
Mexico,2020-05-01,total_deaths,1972,128932753,1.5294794798960043,35,13
Mexico,2020-05-02,total_deaths,2061,128932753,1.5985077120008444,36,14
Mexico,2020-05-03,total_deaths,2154,128932753,1.6706383365598345,37,15
Mexico,2020-05-04,total_deaths,2271,128932753,1.761383315843725,38,16
Mexico,2020-05-05,total_deaths,2507,128932753,1.9444244706385816,39,17
Moldova,2020-04-04,total_deaths,12,4033963,0.29747422076008134,0,-3
Moldova,2020-04-05,total_deaths,15,4033963,0.3718427759501017,1,-2
Moldova,2020-04-06,total_deaths,19,4033963,0.47100084953679544,2,-1
Moldova,2020-04-07,total_deaths,22,4033963,0.5453694047268158,3,0
Moldova,2020-04-08,total_deaths,27,4033963,0.669316996710183,4,1
Moldova,2020-04-09,total_deaths,29,4033963,0.7188960335035299,5,2
Moldova,2020-04-10,total_deaths,29,4033963,0.7188960335035299,6,3
Moldova,2020-04-11,total_deaths,30,4033963,0.7436855519002034,7,4
Moldova,2020-04-12,total_deaths,31,4033963,0.7684750702968768,8,5
Moldova,2020-04-13,total_deaths,35,4033963,0.8676331438835706,9,6
Moldova,2020-04-14,total_deaths,40,4033963,0.9915807358669378,10,7
Moldova,2020-04-15,total_deaths,46,4033963,1.1403178462469785,11,8
Moldova,2020-04-16,total_deaths,54,4033963,1.338633993420366,12,9
Moldova,2020-04-17,total_deaths,56,4033963,1.388213030213713,13,10
Moldova,2020-04-18,total_deaths,57,4033963,1.4130025486103863,14,11
Moldova,2020-04-19,total_deaths,67,4033963,1.6608977325771208,15,12
Moldova,2020-04-20,total_deaths,70,4033963,1.7352662877671412,16,13
Moldova,2020-04-21,total_deaths,72,4033963,1.784845324560488,17,14
Moldova,2020-04-22,total_deaths,75,4033963,1.8592138797505084,18,15
Moldova,2020-04-23,total_deaths,80,4033963,1.9831614717338757,19,16
Moldova,2020-04-24,total_deaths,84,4033963,2.082319545320569,20,17
Moldova,2020-04-25,total_deaths,94,4033963,2.3302147292873037,21,18
Moldova,2020-04-26,total_deaths,96,4033963,2.3797937660806507,22,19
Moldova,2020-04-27,total_deaths,102,4033963,2.5285308764606915,23,20
Moldova,2020-04-28,total_deaths,103,4033963,2.553320394857365,24,21
Moldova,2020-04-29,total_deaths,111,4033963,2.7516365420307523,25,22
Moldova,2020-04-30,total_deaths,116,4033963,2.8755841340141197,26,23
Moldova,2020-05-01,total_deaths,122,4033963,3.0243212443941605,27,24
Moldova,2020-05-02,total_deaths,124,4033963,3.073900281187507,28,25
Moldova,2020-05-03,total_deaths,125,4033963,3.0986897995841804,29,26
Moldova,2020-05-04,total_deaths,132,4033963,3.2722164283608945,30,27
Moldova,2020-05-05,total_deaths,136,4033963,3.3713745019475887,31,28
Morocco,2020-03-26,total_deaths,11,36910560,0.029801769466515814,0,NA
Morocco,2020-03-27,total_deaths,23,36910560,0.062312790702714886,1,NA
Morocco,2020-03-28,total_deaths,25,36910560,0.0677312942420814,2,NA
Morocco,2020-03-29,total_deaths,26,36910560,0.07044054601176465,3,NA
Morocco,2020-03-30,total_deaths,33,36910560,0.08940530839954745,4,NA
Morocco,2020-03-31,total_deaths,36,36910560,0.09753306370859721,5,NA
Morocco,2020-04-01,total_deaths,39,36910560,0.10566081901764698,6,NA
Morocco,2020-04-02,total_deaths,44,36910560,0.11920707786606326,7,NA
Morocco,2020-04-03,total_deaths,48,36910560,0.13004408494479627,8,NA
Morocco,2020-04-04,total_deaths,59,36910560,0.1598458544113121,9,NA
Morocco,2020-04-05,total_deaths,70,36910560,0.1896476238778279,10,NA
Morocco,2020-04-06,total_deaths,80,36910560,0.21674014157466048,11,NA
Morocco,2020-04-07,total_deaths,90,36910560,0.24383265927149303,12,NA
Morocco,2020-04-08,total_deaths,93,36910560,0.2519604145805428,13,NA
Morocco,2020-04-09,total_deaths,97,36910560,0.26279742165927583,14,NA
Morocco,2020-04-10,total_deaths,107,36910560,0.2898899393561084,15,NA
Morocco,2020-04-11,total_deaths,111,36910560,0.30072694643484144,16,NA
Morocco,2020-04-12,total_deaths,118,36910560,0.3196917088226242,17,NA
Morocco,2020-04-13,total_deaths,126,36910560,0.34136572298009027,18,NA
Morocco,2020-04-14,total_deaths,126,36910560,0.34136572298009027,19,NA
Morocco,2020-04-15,total_deaths,127,36910560,0.3440749747497735,20,NA
Morocco,2020-04-16,total_deaths,130,36910560,0.3522027300588233,21,NA
Morocco,2020-04-17,total_deaths,135,36910560,0.36574898890723956,22,NA
Morocco,2020-04-18,total_deaths,137,36910560,0.3711674924466061,23,NA
Morocco,2020-04-19,total_deaths,141,36910560,0.3820044995253391,24,NA
