date,state,state_name,pop,type,number,number_pop
2020-03-27,RJ,Rio de Janeiro,16550024,new_cases,72,0.4350446863400319
2020-03-28,RJ,Rio de Janeiro,16550024,new_cases,65,0.39274867516808437
2020-03-29,RJ,Rio de Janeiro,16550024,new_cases,42,0.25377606703168526
2020-03-30,RJ,Rio de Janeiro,16550024,new_cases,57,0.34441037668585855
2020-03-31,RJ,Rio de Janeiro,16550024,new_cases,51,0.30815665282418925
2020-04-01,RJ,Rio de Janeiro,16550024,new_cases,124,0.7492436264744994
2020-04-02,RJ,Rio de Janeiro,16550024,new_cases,160,0.9667659696445153
2020-04-03,RJ,Rio de Janeiro,16550024,new_cases,82,0.4954675594428141
2020-04-04,RJ,Rio de Janeiro,16550024,new_cases,172,1.039273417367854
2020-04-05,RJ,Rio de Janeiro,16550024,new_cases,148,0.8942585219211767
2020-04-06,RJ,Rio de Janeiro,16550024,new_cases,67,0.40483324978864077
2020-04-07,RJ,Rio de Janeiro,16550024,new_cases,227,1.371599219433156
2020-04-08,RJ,Rio de Janeiro,16550024,new_cases,250,1.5105718275695552
2020-04-09,RJ,Rio de Janeiro,16550024,new_cases,278,1.6797558722573454
2020-04-10,RJ,Rio de Janeiro,16550024,new_cases,248,1.4984872529489988
2020-04-11,RJ,Rio de Janeiro,16550024,new_cases,143,0.8640470853697856
2020-04-12,RJ,Rio de Janeiro,16550024,new_cases,248,1.4984872529489988
2020-04-13,RJ,Rio de Janeiro,16550024,new_cases,376,2.271900028664611
2020-04-14,RJ,Rio de Janeiro,16550024,new_cases,179,1.0815694285398014
2020-04-15,RJ,Rio de Janeiro,16550024,new_cases,333,2.0120816743226477
2020-04-16,RJ,Rio de Janeiro,16550024,new_cases,201,1.2144997493659224
2020-04-17,RJ,Rio de Janeiro,16550024,new_cases,405,2.447126360662679
2020-04-18,RJ,Rio de Janeiro,16550024,new_cases,194,1.1722037381939747
2020-04-19,RJ,Rio de Janeiro,16550024,new_cases,222,1.341387782881765
2020-04-20,RJ,Rio de Janeiro,16550024,new_cases,134,0.8096664995772815
2020-04-21,RJ,Rio de Janeiro,16550024,new_cases,407,2.459210935283236
2020-04-22,RJ,Rio de Janeiro,16550024,new_cases,246,1.4864026783284423
2020-04-23,RJ,Rio de Janeiro,16550024,new_cases,620,3.746218132372497
2020-04-24,RJ,Rio de Janeiro,16550024,new_cases,110,0.6646516041306043
2020-04-25,RJ,Rio de Janeiro,16550024,new_cases,546,3.2990888714119087
2020-04-26,RJ,Rio de Janeiro,16550024,new_cases,283,1.7099673088087364
2020-04-27,RJ,Rio de Janeiro,16550024,new_cases,833,5.033225329461758
2020-04-28,RJ,Rio de Janeiro,16550024,new_cases,560,3.3836808937558036
2020-04-29,RJ,Rio de Janeiro,16550024,new_cases,365,2.2054348682515506
2020-04-30,RJ,Rio de Janeiro,16550024,new_cases,584,3.528695789202481
2020-05-01,RJ,Rio de Janeiro,16550024,new_cases,713,4.308150852228372
2020-05-02,RJ,Rio de Janeiro,16550024,new_cases,380,2.296069177905724
2020-05-03,RJ,Rio de Janeiro,16550024,new_cases,593,3.583076374994985
2020-05-04,RJ,Rio de Janeiro,16550024,new_cases,582,3.5166112145819244
2020-05-05,RJ,Rio de Janeiro,16550024,new_cases,670,4.048332497886408
2020-05-06,RJ,Rio de Janeiro,16550024,new_cases,904,5.462227728491512
2020-05-07,RJ,Rio de Janeiro,16550024,new_cases,861,5.202409374149548
2020-05-08,RJ,Rio de Janeiro,16550024,new_cases,1585,9.57702538679098
2020-05-09,RJ,Rio de Janeiro,16550024,new_cases,1188,7.178237324610526
2020-05-10,RJ,Rio de Janeiro,16550024,new_cases,133,0.8036242122670033
2020-05-11,RJ,Rio de Janeiro,16550024,new_cases,877,5.299085971114
2020-05-12,RJ,Rio de Janeiro,16550024,new_cases,547,3.3051311587221868
2020-05-13,RJ,Rio de Janeiro,16550024,new_cases,242,1.4622335290873294
2020-05-14,RJ,Rio de Janeiro,16550024,new_cases,739,4.4652503222956055
2020-05-15,RJ,Rio de Janeiro,16550024,new_cases,520,3.141989401344675
2020-05-16,RJ,Rio de Janeiro,16550024,new_cases,1614,9.752251718789049
2020-05-17,RJ,Rio de Janeiro,16550024,new_cases,637,3.8489370166472265
2020-05-18,RJ,Rio de Janeiro,16550024,new_cases,4427,26.749205922601682
2020-05-19,RJ,Rio de Janeiro,16550024,new_cases,1140,6.888207533717171
2020-02-25,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-02-26,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-02-27,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-02-28,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-02-29,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-01,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-02,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-03,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-04,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-05,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-06,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-07,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-08,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-09,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-10,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-11,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-12,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-13,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-14,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-15,CE,Cear<c3><a1>,8904459,new_cases,0,0
2020-03-16,CE,Cear<c3><a1>,8904459,new_cases,9,0.10107295681860066
2020-03-17,CE,Cear<c3><a1>,8904459,new_cases,1,0.011230328535400073
2020-03-18,CE,Cear<c3><a1>,8904459,new_cases,9,0.10107295681860066
2020-03-19,CE,Cear<c3><a1>,8904459,new_cases,1,0.011230328535400073
2020-03-20,CE,Cear<c3><a1>,8904459,new_cases,48,0.5390557696992035
2020-03-21,CE,Cear<c3><a1>,8904459,new_cases,16,0.17968525656640116
2020-03-22,CE,Cear<c3><a1>,8904459,new_cases,41,0.460443469951403
2020-03-23,CE,Cear<c3><a1>,8904459,new_cases,39,0.43798281288060287
2020-03-24,CE,Cear<c3><a1>,8904459,new_cases,21,0.23583689924340154
2020-03-25,CE,Cear<c3><a1>,8904459,new_cases,26,0.2919885419204019
2020-03-26,CE,Cear<c3><a1>,8904459,new_cases,26,0.2919885419204019
2020-03-27,CE,Cear<c3><a1>,8904459,new_cases,45,0.5053647840930033
2020-03-28,CE,Cear<c3><a1>,8904459,new_cases,40,0.44921314141600294
2020-03-29,CE,Cear<c3><a1>,8904459,new_cases,37,0.41552215580980273
2020-03-30,CE,Cear<c3><a1>,8904459,new_cases,23,0.2582975563142017
2020-03-31,CE,Cear<c3><a1>,8904459,new_cases,19,0.2133762421726014
2020-04-01,CE,Cear<c3><a1>,8904459,new_cases,44,0.4941344555576032
2020-04-02,CE,Cear<c3><a1>,8904459,new_cases,120,1.3476394242480088
2020-04-03,CE,Cear<c3><a1>,8904459,new_cases,93,1.0444205537922069
2020-04-04,CE,Cear<c3><a1>,8904459,new_cases,87,0.9770385825798064
2020-04-05,CE,Cear<c3><a1>,8904459,new_cases,218,2.448211620717216
2020-04-06,CE,Cear<c3><a1>,8904459,new_cases,83,0.9321172684382061
2020-04-07,CE,Cear<c3><a1>,8904459,new_cases,143,1.6059369805622106
2020-04-08,CE,Cear<c3><a1>,8904459,new_cases,205,2.302217349757015
2020-04-09,CE,Cear<c3><a1>,8904459,new_cases,51,0.5727467553054038
2020-04-10,CE,Cear<c3><a1>,8904459,new_cases,113,1.2690271245002083
2020-04-11,CE,Cear<c3><a1>,8904459,new_cases,110,1.235336138894008
2020-04-12,CE,Cear<c3><a1>,8904459,new_cases,79,0.8871959542966058
2020-04-13,CE,Cear<c3><a1>,8904459,new_cases,189,2.122532093190614
2020-04-14,CE,Cear<c3><a1>,8904459,new_cases,136,1.5273246808144099
2020-04-15,CE,Cear<c3><a1>,8904459,new_cases,220,2.470672277788016
2020-04-16,CE,Cear<c3><a1>,8904459,new_cases,120,1.3476394242480088
2020-04-17,CE,Cear<c3><a1>,8904459,new_cases,335,3.7621600593590245
2020-04-18,CE,Cear<c3><a1>,8904459,new_cases,315,3.537553488651023
2020-04-19,CE,Cear<c3><a1>,8904459,new_cases,246,2.762660819708418
2020-04-20,CE,Cear<c3><a1>,8904459,new_cases,179,2.0102288078366133
2020-04-21,CE,Cear<c3><a1>,8904459,new_cases,229,2.5717452346066167
2020-04-22,CE,Cear<c3><a1>,8904459,new_cases,400,4.4921314141600295
2020-04-23,CE,Cear<c3><a1>,8904459,new_cases,586,6.580972521744443
2020-04-24,CE,Cear<c3><a1>,8904459,new_cases,419,4.705507656332631
2020-04-25,CE,Cear<c3><a1>,8904459,new_cases,546,6.13175938032844
2020-04-26,CE,Cear<c3><a1>,8904459,new_cases,593,6.659584821492244
2020-04-27,CE,Cear<c3><a1>,8904459,new_cases,523,5.873461824014238
2020-04-28,CE,Cear<c3><a1>,8904459,new_cases,202,2.268526364150815
2020-04-29,CE,Cear<c3><a1>,8904459,new_cases,426,4.784119956080431
2020-04-30,CE,Cear<c3><a1>,8904459,new_cases,450,5.053647840930033
2020-05-01,CE,Cear<c3><a1>,8904459,new_cases,139,1.56101566642061
2020-05-02,CE,Cear<c3><a1>,8904459,new_cases,309,3.4701715174386227
2020-05-03,CE,Cear<c3><a1>,8904459,new_cases,70,0.7861229974780051
2020-05-04,CE,Cear<c3><a1>,8904459,new_cases,2661,29.883904232699596
2020-05-05,CE,Cear<c3><a1>,8904459,new_cases,430,4.8290412702220316
2020-05-06,CE,Cear<c3><a1>,8904459,new_cases,840,9.433475969736062
2020-05-07,CE,Cear<c3><a1>,8904459,new_cases,1578,17.721458428861315
2020-05-08,CE,Cear<c3><a1>,8904459,new_cases,1246,13.992989355108492
2020-05-09,CE,Cear<c3><a1>,8904459,new_cases,745,8.366594758873054
2020-05-10,CE,Cear<c3><a1>,8904459,new_cases,813,9.130257099280259
2020-05-11,CE,Cear<c3><a1>,8904459,new_cases,907,10.185907981607865
2020-05-12,CE,Cear<c3><a1>,8904459,new_cases,813,9.130257099280259
2020-05-13,CE,Cear<c3><a1>,8904459,new_cases,744,8.355364430337655
2020-05-14,CE,Cear<c3><a1>,8904459,new_cases,1921,21.57346111650354
2020-05-15,CE,Cear<c3><a1>,8904459,new_cases,1982,22.258511157162946
2020-05-16,CE,Cear<c3><a1>,8904459,new_cases,736,8.265521802054455
2020-05-17,CE,Cear<c3><a1>,8904459,new_cases,460,5.165951126284034
2020-05-18,CE,Cear<c3><a1>,8904459,new_cases,2108,23.673532552623353
2020-05-19,CE,Cear<c3><a1>,8904459,new_cases,1749,19.64184460841473
2020-02-25,AM,Amazonas,3938336,new_cases,0,0
2020-02-26,AM,Amazonas,3938336,new_cases,0,0
2020-02-27,AM,Amazonas,3938336,new_cases,0,0
2020-02-28,AM,Amazonas,3938336,new_cases,0,0
2020-02-29,AM,Amazonas,3938336,new_cases,0,0
2020-03-01,AM,Amazonas,3938336,new_cases,0,0
2020-03-02,AM,Amazonas,3938336,new_cases,0,0
2020-03-03,AM,Amazonas,3938336,new_cases,0,0
2020-03-04,AM,Amazonas,3938336,new_cases,0,0
2020-03-05,AM,Amazonas,3938336,new_cases,0,0
2020-03-06,AM,Amazonas,3938336,new_cases,0,0
2020-03-07,AM,Amazonas,3938336,new_cases,0,0
2020-03-08,AM,Amazonas,3938336,new_cases,0,0
2020-03-09,AM,Amazonas,3938336,new_cases,0,0
2020-03-10,AM,Amazonas,3938336,new_cases,0,0
2020-03-11,AM,Amazonas,3938336,new_cases,0,0
2020-03-12,AM,Amazonas,3938336,new_cases,0,0
2020-03-13,AM,Amazonas,3938336,new_cases,2,0.050782868703939936
2020-03-14,AM,Amazonas,3938336,new_cases,0,0
2020-03-15,AM,Amazonas,3938336,new_cases,0,0
2020-03-16,AM,Amazonas,3938336,new_cases,0,0
2020-03-17,AM,Amazonas,3938336,new_cases,0,0
2020-03-18,AM,Amazonas,3938336,new_cases,0,0
2020-03-19,AM,Amazonas,3938336,new_cases,1,0.025391434351969968
2020-03-20,AM,Amazonas,3938336,new_cases,4,0.10156573740787987
2020-03-21,AM,Amazonas,3938336,new_cases,4,0.10156573740787987
2020-03-22,AM,Amazonas,3938336,new_cases,15,0.38087151527954954
2020-03-23,AM,Amazonas,3938336,new_cases,6,0.1523486061118198
2020-03-24,AM,Amazonas,3938336,new_cases,15,0.38087151527954954
2020-03-25,AM,Amazonas,3938336,new_cases,7,0.17774004046378977
2020-03-26,AM,Amazonas,3938336,new_cases,13,0.3300886465756096
2020-03-27,AM,Amazonas,3938336,new_cases,14,0.35548008092757954
2020-03-28,AM,Amazonas,3938336,new_cases,30,0.7617430305590991
2020-03-29,AM,Amazonas,3938336,new_cases,29,0.7363515962071291
2020-03-30,AM,Amazonas,3938336,new_cases,11,0.27930577787166966
2020-03-31,AM,Amazonas,3938336,new_cases,24,0.6093944244472792
2020-04-01,AM,Amazonas,3938336,new_cases,25,0.6347858587992492
2020-04-02,AM,Amazonas,3938336,new_cases,29,0.7363515962071291
2020-04-03,AM,Amazonas,3938336,new_cases,31,0.7871344649110691
2020-04-04,AM,Amazonas,3938336,new_cases,51,1.2949631519504685
2020-04-05,AM,Amazonas,3938336,new_cases,106,2.6914920413088166
2020-04-06,AM,Amazonas,3938336,new_cases,115,2.9200149504765465
2020-04-07,AM,Amazonas,3938336,new_cases,104,2.640709172604877
2020-04-08,AM,Amazonas,3938336,new_cases,168,4.2657609711309545
2020-04-09,AM,Amazonas,3938336,new_cases,95,2.412186263437147
2020-04-10,AM,Amazonas,3938336,new_cases,82,2.0820976168615375
2020-04-11,AM,Amazonas,3938336,new_cases,69,1.7520089702859278
2020-04-12,AM,Amazonas,3938336,new_cases,156,3.961063758907315
2020-04-13,AM,Amazonas,3938336,new_cases,69,1.7520089702859278
2020-04-14,AM,Amazonas,3938336,new_cases,209,5.306809779561724
2020-04-15,AM,Amazonas,3938336,new_cases,70,1.7774004046378977
2020-04-16,AM,Amazonas,3938336,new_cases,165,4.189586668075045
2020-04-17,AM,Amazonas,3938336,new_cases,90,2.285229091677297
2020-04-18,AM,Amazonas,3938336,new_cases,88,2.2344462229733573
2020-04-19,AM,Amazonas,3938336,new_cases,147,3.7325408497395856
2020-04-20,AM,Amazonas,3938336,new_cases,116,2.9454063848285164
2020-04-21,AM,Amazonas,3938336,new_cases,110,2.7930577787166966
2020-04-22,AM,Amazonas,3938336,new_cases,209,5.306809779561724
2020-04-23,AM,Amazonas,3938336,new_cases,409,10.385096649955717
2020-04-24,AM,Amazonas,3938336,new_cases,306,7.769778911702811
2020-04-25,AM,Amazonas,3938336,new_cases,441,11.197622549218757
2020-04-26,AM,Amazonas,3938336,new_cases,198,5.027504001690054
2020-04-27,AM,Amazonas,3938336,new_cases,95,2.412186263437147
2020-04-28,AM,Amazonas,3938336,new_cases,409,10.385096649955717
2020-04-29,AM,Amazonas,3938336,new_cases,464,11.781625539314065
2020-04-30,AM,Amazonas,3938336,new_cases,453,11.502319761442395
2020-05-01,AM,Amazonas,3938336,new_cases,469,11.908582711073915
2020-05-02,AM,Amazonas,3938336,new_cases,339,8.60769624531782
2020-05-03,AM,Amazonas,3938336,new_cases,621,15.76808073257335
2020-05-04,AM,Amazonas,3938336,new_cases,630,15.99660364174108
2020-05-05,AM,Amazonas,3938336,new_cases,796,20.211581744168097
2020-05-06,AM,Amazonas,3938336,new_cases,1134,28.793886555133945
2020-05-07,AM,Amazonas,3938336,new_cases,856,21.735067805286292
2020-05-08,AM,Amazonas,3938336,new_cases,628,15.945820773037141
2020-05-09,AM,Amazonas,3938336,new_cases,1198,30.418938353660025
2020-05-10,AM,Amazonas,3938336,new_cases,674,17.11382675322776
2020-05-11,AM,Amazonas,3938336,new_cases,320,8.12525899263039
2020-05-12,AM,Amazonas,3938336,new_cases,1249,31.71390150561049
2020-05-13,AM,Amazonas,3938336,new_cases,1648,41.84508381204651
2020-05-14,AM,Amazonas,3938336,new_cases,1365,34.65930789043901
2020-05-15,AM,Amazonas,3938336,new_cases,1211,30.749027000235632
2020-05-16,AM,Amazonas,3938336,new_cases,1285,32.62799314228141
2020-05-17,AM,Amazonas,3938336,new_cases,651,16.52982376313245
2020-05-18,AM,Amazonas,3938336,new_cases,585,14.853989095902431
2020-05-19,AM,Amazonas,3938336,new_cases,1219,30.95215847505139
2020-02-25,SC,Santa Catarina,6819190,new_cases,0,0
2020-02-26,SC,Santa Catarina,6819190,new_cases,0,0
2020-02-27,SC,Santa Catarina,6819190,new_cases,0,0
2020-02-28,SC,Santa Catarina,6819190,new_cases,0,0
2020-02-29,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-01,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-02,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-03,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-04,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-05,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-06,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-07,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-08,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-09,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-10,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-11,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-12,SC,Santa Catarina,6819190,new_cases,2,0.029328996552376457
2020-03-13,SC,Santa Catarina,6819190,new_cases,1,0.014664498276188228
2020-03-14,SC,Santa Catarina,6819190,new_cases,2,0.029328996552376457
2020-03-15,SC,Santa Catarina,6819190,new_cases,1,0.014664498276188228
2020-03-16,SC,Santa Catarina,6819190,new_cases,1,0.014664498276188228
2020-03-17,SC,Santa Catarina,6819190,new_cases,0,0
2020-03-18,SC,Santa Catarina,6819190,new_cases,7,0.10265148793331759
2020-03-19,SC,Santa Catarina,6819190,new_cases,7,0.10265148793331759
2020-03-20,SC,Santa Catarina,6819190,new_cases,18,0.2639609689713881
2020-03-21,SC,Santa Catarina,6819190,new_cases,18,0.2639609689713881
2020-03-22,SC,Santa Catarina,6819190,new_cases,11,0.1613094810380705
2020-03-23,SC,Santa Catarina,6819190,new_cases,18,0.2639609689713881
2020-03-24,SC,Santa Catarina,6819190,new_cases,23,0.33728346035232926
2020-03-25,SC,Santa Catarina,6819190,new_cases,13,0.19063847759044697
2020-03-26,SC,Santa Catarina,6819190,new_cases,27,0.39594145345708215
2020-03-27,SC,Santa Catarina,6819190,new_cases,14,0.20530297586663518
2020-03-28,SC,Santa Catarina,6819190,new_cases,21,0.3079544637999528
2020-03-29,SC,Santa Catarina,6819190,new_cases,13,0.19063847759044697
2020-03-30,SC,Santa Catarina,6819190,new_cases,22,0.322618962076141
2020-03-31,SC,Santa Catarina,6819190,new_cases,16,0.23463197241901165
2020-04-01,SC,Santa Catarina,6819190,new_cases,12,0.17597397931425873
2020-04-02,SC,Santa Catarina,6819190,new_cases,34,0.4985929413903997
2020-04-03,SC,Santa Catarina,6819190,new_cases,20,0.2932899655237646
2020-04-04,SC,Santa Catarina,6819190,new_cases,55,0.8065474051903525
2020-04-05,SC,Santa Catarina,6819190,new_cases,23,0.33728346035232926
2020-04-06,SC,Santa Catarina,6819190,new_cases,38,0.5572509344951526
2020-04-07,SC,Santa Catarina,6819190,new_cases,40,0.5865799310475291
2020-04-08,SC,Santa Catarina,6819190,new_cases,44,0.645237924152282
2020-04-09,SC,Santa Catarina,6819190,new_cases,192,2.8155836690281397
2020-04-10,SC,Santa Catarina,6819190,new_cases,24,0.35194795862851747
2020-04-11,SC,Santa Catarina,6819190,new_cases,15,0.21996747414282342
2020-04-12,SC,Santa Catarina,6819190,new_cases,44,0.645237924152282
2020-04-13,SC,Santa Catarina,6819190,new_cases,50,0.7332249138094113
2020-04-14,SC,Santa Catarina,6819190,new_cases,27,0.39594145345708215
2020-04-15,SC,Santa Catarina,6819190,new_cases,31,0.45459944656183504
2020-04-16,SC,Santa Catarina,6819190,new_cases,42,0.6159089275999056
2020-04-17,SC,Santa Catarina,6819190,new_cases,36,0.5279219379427762
2020-04-18,SC,Santa Catarina,6819190,new_cases,13,0.19063847759044697
2020-04-19,SC,Santa Catarina,6819190,new_cases,50,0.7332249138094113
2020-04-20,SC,Santa Catarina,6819190,new_cases,38,0.5572509344951526
2020-04-21,SC,Santa Catarina,6819190,new_cases,28,0.41060595173327036
2020-04-22,SC,Santa Catarina,6819190,new_cases,24,0.35194795862851747
2020-04-23,SC,Santa Catarina,6819190,new_cases,55,0.8065474051903525
2020-04-24,SC,Santa Catarina,6819190,new_cases,39,0.5719154327713408
2020-04-25,SC,Santa Catarina,6819190,new_cases,26,0.38127695518089394
2020-04-26,SC,Santa Catarina,6819190,new_cases,102,1.4957788241711991
2020-04-27,SC,Santa Catarina,6819190,new_cases,139,2.038365260390164
2020-04-28,SC,Santa Catarina,6819190,new_cases,519,7.6108746053416905
2020-04-29,SC,Santa Catarina,6819190,new_cases,90,1.3198048448569404
2020-04-30,SC,Santa Catarina,6819190,new_cases,309,4.531329967342162
2020-05-01,SC,Santa Catarina,6819190,new_cases,-290,-4.252704500094586
2020-05-02,SC,Santa Catarina,6819190,new_cases,242,3.5488085828375513
2020-05-03,SC,Santa Catarina,6819190,new_cases,173,2.536958201780563
2020-05-04,SC,Santa Catarina,6819190,new_cases,104,1.5251078207235758
2020-05-05,SC,Santa Catarina,6819190,new_cases,172,2.522293703504375
2020-05-06,SC,Santa Catarina,6819190,new_cases,122,1.7890687896949637
2020-05-07,SC,Santa Catarina,6819190,new_cases,165,2.4196422155710575
2020-05-08,SC,Santa Catarina,6819190,new_cases,123,1.803733287971152
2020-05-09,SC,Santa Catarina,6819190,new_cases,167,2.448971212123434
2020-05-10,SC,Santa Catarina,6819190,new_cases,57,0.8358764017427289
2020-05-11,SC,Santa Catarina,6819190,new_cases,100,1.4664498276188227
2020-05-12,SC,Santa Catarina,6819190,new_cases,204,2.9915576483423982
2020-05-13,SC,Santa Catarina,6819190,new_cases,95,1.3931273362378815
2020-05-14,SC,Santa Catarina,6819190,new_cases,504,7.390907131198866
2020-05-15,SC,Santa Catarina,6819190,new_cases,230,3.3728346035232923
2020-05-16,SC,Santa Catarina,6819190,new_cases,116,1.7010818000378345
2020-05-17,SC,Santa Catarina,6819190,new_cases,98,1.4371208310664463
2020-05-18,SC,Santa Catarina,6819190,new_cases,399,5.851134812199103
2020-05-19,SC,Santa Catarina,6819190,new_cases,238,3.490150589732798
2020-02-25,MG,Minas Gerais,20869101,new_cases,0,0
2020-02-26,MG,Minas Gerais,20869101,new_cases,0,0
2020-02-27,MG,Minas Gerais,20869101,new_cases,0,0
2020-02-28,MG,Minas Gerais,20869101,new_cases,0,0
2020-02-29,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-01,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-02,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-03,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-04,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-05,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-06,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-07,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-08,MG,Minas Gerais,20869101,new_cases,1,0.004791773253672978
2020-03-09,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-10,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-11,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-12,MG,Minas Gerais,20869101,new_cases,1,0.004791773253672978
2020-03-13,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-14,MG,Minas Gerais,20869101,new_cases,2,0.009583546507345955
2020-03-15,MG,Minas Gerais,20869101,new_cases,0,0
2020-03-16,MG,Minas Gerais,20869101,new_cases,2,0.009583546507345955
2020-03-17,MG,Minas Gerais,20869101,new_cases,8,0.03833418602938382
2020-03-18,MG,Minas Gerais,20869101,new_cases,5,0.02395886626836489
2020-03-19,MG,Minas Gerais,20869101,new_cases,10,0.04791773253672978
2020-03-20,MG,Minas Gerais,20869101,new_cases,9,0.043125959283056806
2020-03-21,MG,Minas Gerais,20869101,new_cases,16,0.07666837205876764
2020-03-22,MG,Minas Gerais,20869101,new_cases,29,0.13896142435651637
2020-03-23,MG,Minas Gerais,20869101,new_cases,45,0.21562979641528401
2020-03-24,MG,Minas Gerais,20869101,new_cases,2,0.009583546507345955
2020-03-25,MG,Minas Gerais,20869101,new_cases,3,0.014375319761018935
2020-03-26,MG,Minas Gerais,20869101,new_cases,20,0.09583546507345957
2020-03-27,MG,Minas Gerais,20869101,new_cases,36,0.17250383713222722
2020-03-28,MG,Minas Gerais,20869101,new_cases,16,0.07666837205876764
2020-03-29,MG,Minas Gerais,20869101,new_cases,26,0.12458610459549743
2020-03-30,MG,Minas Gerais,20869101,new_cases,30,0.14375319761018934
2020-03-31,MG,Minas Gerais,20869101,new_cases,14,0.06708482555142169
2020-04-01,MG,Minas Gerais,20869101,new_cases,39,0.18687915689324613
2020-04-02,MG,Minas Gerais,20869101,new_cases,56,0.26833930220568675
2020-04-03,MG,Minas Gerais,20869101,new_cases,27,0.1293778778491704
2020-04-04,MG,Minas Gerais,20869101,new_cases,33,0.15812851737120828
2020-04-05,MG,Minas Gerais,20869101,new_cases,68,0.3258405812497625
2020-04-06,MG,Minas Gerais,20869101,new_cases,27,0.1293778778491704
2020-04-07,MG,Minas Gerais,20869101,new_cases,34,0.16292029062488125
2020-04-08,MG,Minas Gerais,20869101,new_cases,55,0.2635475289520138
2020-04-09,MG,Minas Gerais,20869101,new_cases,41,0.1964627034005921
2020-04-10,MG,Minas Gerais,20869101,new_cases,43,0.20604624990793804
2020-04-11,MG,Minas Gerais,20869101,new_cases,52,0.24917220919099486
2020-04-12,MG,Minas Gerais,20869101,new_cases,56,0.26833930220568675
2020-04-13,MG,Minas Gerais,20869101,new_cases,9,0.043125959283056806
2020-04-14,MG,Minas Gerais,20869101,new_cases,69,0.3306323545034355
2020-04-15,MG,Minas Gerais,20869101,new_cases,19,0.09104369181978658
2020-04-16,MG,Minas Gerais,20869101,new_cases,55,0.2635475289520138
2020-04-17,MG,Minas Gerais,20869101,new_cases,63,0.3018817149813976
2020-04-18,MG,Minas Gerais,20869101,new_cases,56,0.26833930220568675
2020-04-19,MG,Minas Gerais,20869101,new_cases,77,0.3689665405328193
2020-04-20,MG,Minas Gerais,20869101,new_cases,35,0.16771206387855422
2020-04-21,MG,Minas Gerais,20869101,new_cases,41,0.1964627034005921
2020-04-22,MG,Minas Gerais,20869101,new_cases,53,0.25396398244466784
2020-04-23,MG,Minas Gerais,20869101,new_cases,25,0.11979433134182445
2020-04-24,MG,Minas Gerais,20869101,new_cases,111,0.5318868311577005
2020-04-25,MG,Minas Gerais,20869101,new_cases,62,0.2970899417277246
2020-04-26,MG,Minas Gerais,20869101,new_cases,67,0.32104880799608954
2020-04-27,MG,Minas Gerais,20869101,new_cases,38,0.18208738363957316
2020-04-28,MG,Minas Gerais,20869101,new_cases,63,0.3018817149813976
2020-04-29,MG,Minas Gerais,20869101,new_cases,109,0.5223032846503546
2020-04-30,MG,Minas Gerais,20869101,new_cases,69,0.3306323545034355
2020-05-01,MG,Minas Gerais,20869101,new_cases,108,0.5175115113966816
2020-05-02,MG,Minas Gerais,20869101,new_cases,88,0.4216760463232221
